source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,astrometric_excess_noise,teff_gspphot,radius_gspphot,add_teff,add_r,add_g,add_b
377845319757446912,14.415256896492348,45.83935266326516,7.893132295628747,0.029793227,5.8471565,6.33672,5.197106,1.1396141,0.82861704,0.13659461,4805.809,11.211,4430.7319413057685,1.0,0.847016289550275,0.7241767724227655
378607281314502016,4.581543815043471,36.7850369465716,23.254163192588408,0.1808721,4.5015187,4.5175157,4.4224167,0.09509897,1.9711162,1.2278737,,,9075.288467099974,0.8191880583912781,0.872326406912666,1.0
386906188924249088,2.580228866135009,46.07226998767092,2.17818912953463,0.12354066,4.9088907,5.135044,4.502474,0.63257027,1.3996401,0.7072548,,,5842.874494694612,1.0,0.9549355139054558,0.911439064873527
418001477279154304,9.24298360611852,53.89686812148113,6.665665800676212,0.30022055,3.664362,3.5528686,3.8135638,-0.26069522,2.960602,1.9970475,16856.543,6.517,15250.494525880267,0.7074154843147147,0.8027158642794955,1.0
418551920284673408,10.12724197930297,56.53718879378639,14.090976249252234,0.4987775,1.9425238,2.9869862,1.8435026,1.1434835,3.2626884,1.053858,,,4422.696941529025,1.0,0.8463082460791328,0.7229030542581384
431696822314371456,1.6106666150854756,64.19616165053408,3.4069614754959847,0.05358775,5.53836,5.5342083,5.504747,0.029461384,0.9502244,0.47220156,,,9772.006739618033,0.7972052233051314,0.8589776507151554,1.0
448233374109147264,52.50040205319733,55.45175365797865,16.739322327787395,0.077133514,5.087484,5.10103,5.0492077,0.051822186,0.93952227,0.5842061,9080.343,2.2475,9521.631144145986,0.8045322288428516,0.8634443779628481,1.0
476166638812476416,69.10056513484085,64.26156415602523,6.678531966754881,0.041190237,5.903902,5.8916545,5.8921347,-0.00048017502,1.0152861,0.32821986,9753.769,3.6599,10131.23071497604,0.7876034621187957,0.8530971674179783,1.0
477209491229638528,65.16772282540082,65.14042154048151,9.40675560435252,0.06427402,5.0496335,5.466157,4.4742117,0.99194527,1.2017335,0.5518687,,,4762.16087312219,1.0,0.8751555014140201,0.7742712265980967
501158744268403072,63.43689522448073,72.12599965420081,8.44567220412672,0.024678687,5.780776,6.2768292,5.1203938,1.1564355,1.0381343,0.18333502,,,4396.022627991034,1.0,0.8439484499685923,0.718653065099862
510204838759030144,21.45661245731054,60.23506761138098,32.02972419177956,0.4002736,2.6805298,3.1518147,2.5794432,0.5723715,4.49161,1.7398901,,,6077.871929109721,1.0,0.9703171090286976,0.937178274294173
520166963851585536,33.62119135053469,66.52441407667655,3.054711493585156,0.1849782,5.8437843,6.217602,5.287142,0.93046,7.464672,1.4591104,5664.8213,31.2578,4916.152855870514,1.0,0.8875697519292074,0.7960626540770172
547773055123810816,48.57175963402927,74.24303294541919,2.6138672627548325,0.02535717,5.7610884,7.097703,4.616726,2.480977,0.92519283,0.17611848,,,2739.8949828792597,1.0,0.6595254503532693,0.35536713371564355
583588100209595776,133.84799100696154,5.945628593892272,21.313272879490093,0.23163751,2.8702028,3.6310704,2.4316075,1.1994629,3.3400834,1.1891443,,,4309.781139141648,1.0,0.8362197398971463,0.7046802299467699
594595517273147648,129.41372353647762,5.703754203252759,18.430135068748186,0.32408234,4.136101,4.1307116,4.075959,0.05475235,3.3071747,2.1923904,,,9489.872658965656,0.8055036483451348,0.8640352546474687,1.0
599730751970496640,129.27390931304294,9.655560830625609,6.679264432857921,0.052015606,5.903033,5.940013,5.801192,0.13882113,0.8864557,0.25695032,8796.477,4.3701,8668.876206571435,0.8348017588275092,0.8817135593066605,1.0
685307356868426240,137.33973969278807,22.045479071649428,8.004005083908611,0.3286345,4.8959565,5.3817196,4.2596006,1.122119,3.220041,1.6689702,5024.9673,12.4736,4467.447506562719,1.0,0.8502354080284643,0.7299592641077585
725398123501434496,154.30857900053857,23.105782078789723,44.9007974052948,0.069875635,5.6777153,5.940796,5.2513957,0.6894002,0.86078686,0.28699344,,,5638.191625700843,1.0,0.9410253985264581,0.8879812805437353
872128538640246144,113.98046139731666,26.89527337662016,12.87605685500298,0.22875261,3.3864715,4.363603,2.5457609,1.8178422,2.180723,1.0169624,,,3370.625392517322,1.0,0.740342049149418,0.5233967695611667
882055857328202112,116.8762561945844,33.4155709365502,5.554739352578901,0.13927594,4.415376,5.4101744,3.4320712,1.9781032,1.0290025,0.74576384,,,3192.230021452909,1.0,0.7191299727754376,0.4808992587453509
916230087468692864,125.70865948297298,43.18768339881599,8.88283223057729,0.20993225,3.613737,4.51658,2.7358654,1.7807148,2.0483959,0.98844,,,3414.933018633531,1.0,0.7454363489389348,0.5334557382361308
954333422410452096,104.1335539104642,46.2740212150824,3.448134898082152,0.055969544,5.8759804,5.847252,5.884165,-0.036912918,0.9743177,0.32444033,,,10610.329976433144,0.7761757475737698,0.8460577811382898,1.0
961247873083084800,91.2638304119371,42.98098506590043,20.09179278333453,0.08754769,5.820564,5.986702,5.515542,0.47115993,1.014683,0.5887133,6896.58,2.1046,6522.648706729296,1.0,0.9978669769691669,0.9827888067922552
964233390748232576,99.99133169412072,44.0141277829168,4.701168315385978,0.092061,5.979785,6.6052594,5.226531,1.3787284,2.089072,0.33336952,,,3985.52638187172,1.0,0.8057084447913428,0.6486723548423998
965792188998279936,97.51234253923758,46.68559166523903,4.85600218622157,0.050325662,5.364408,6.1360154,4.5095663,1.6264491,1.0174738,0.30120274,,,3612.719904307248,1.0,0.7673991299302861,0.5762171051332917
975788673840275328,115.30130628928843,48.13095057524972,9.446847631136604,0.06849349,5.304179,5.818622,4.6369734,1.1816487,1.3547398,0.43470713,5074.1216,11.8873,4345.05289425922,1.0,0.8393992204145828,0.7104384610798762
976893923544104576,112.4839174979886,49.672091036241135,49.01447010490516,0.14062554,5.2239323,5.47068,4.8283567,0.6423235,1.4858402,0.63077706,6266.647,1.3646,5806.6208040434885,1.0,0.9525076074293768,0.9073573294163033
1064092789129355136,142.88317471411838,63.061979025953285,42.09035883464328,0.16163708,3.5820162,3.7968562,3.2501216,0.5467346,3.6216402,1.2865521,,,6184.251858103852,1.0,0.977085576301281,0.9484407324134451
1072874863377584768,164.75777972267227,69.98901048427606,1.7967767933543872,0.024588102,5.955996,7.480729,4.7283835,2.7523456,1.1292157,0.2200899,,,2546.2336885896557,1.0,0.6309307894703649,0.2912672870831802
1079765915065630592,164.36500024236545,74.33626883955623,3.8755614134003498,0.057710286,5.7240057,8.077654,4.2669215,3.8107324,1.2173761,0.52160215,,,1998.5326097143256,1.0,0.5364522250454548,0.05372808411437126
1082342036450468224,115.20626292550384,57.08281902326682,4.271956690332033,0.08855777,5.570986,6.34344,4.716861,1.6265793,1.5023166,0.5306804,,,3612.542956904036,1.0,0.7673800236572705,0.5761803150106396
1090367200025794176,124.82128578084595,62.50719436839288,7.40226301892457,0.08381317,5.5086074,5.9432955,4.8890533,1.0542421,2.0844223,0.5690676,,,4616.167963121217,1.0,0.8630096816831516,0.7527718617260802
1128762833258922112,174.4263825576215,77.59570883564152,2.7304750485781684,0.024968125,5.8139834,6.7605624,4.845475,1.9150872,1.1365639,0.15938546,,,3260.005103130073,1.0,0.7273252052084558,0.49743869462741985
1147461505958427264,152.1432286025687,83.91839863828542,2.84853201207736,0.073053405,5.624004,6.576163,4.653982,1.9221807,2.6753464,0.5724436,,,3252.2280727643847,1.0,0.7263935193663146,0.495566211662899
1148730170578687744,112.76849327167622,82.41128209857068,6.554870064107842,0.15685329,3.7795882,5.171705,2.723771,2.4479337,2.5363007,1.0698353,,,2765.554550842949,1.0,0.663161628361203,0.36331972315848676
1186417202929896960,221.52437843000476,15.131856044868345,5.108426808605989,0.3008746,3.8274627,5.849381,2.6850839,3.164297,1.7983762,1.4226189,,,2300.2718095203336,1.0,0.5913031865396338,0.19715737966726835
1187965555819801600,224.29864567328988,16.388108341386207,5.07037615052529,0.05318031,5.4768443,5.9457073,4.8503637,1.0953436,1.2077148,0.3125295,,,4524.894327973392,1.0,0.8552194827136161,0.738885087892178
1244571953471006720,206.8133909945028,17.457173637726076,64.04697623237095,0.10931693,4.356021,4.608971,3.964488,0.6444831,0.86741585,0.7492604,6319.2407,1.484,5798.6584581550715,1.0,0.9519723398374403,0.9064567410593224
1244803503748018304,208.3037137015453,17.93289163199248,5.305817223328663,0.049294252,5.4988513,5.9136496,4.916636,0.99701357,0.9133216,0.28324196,5462.476,15.308,4749.919944814367,1.0,0.8741515227121579,0.7725009151735375
1284537517514584704,217.95693766582724,30.371969326102118,19.854976065680784,0.15865998,3.164287,3.9663963,2.496563,1.4698334,3.2418854,1.1121491,,,3839.4519384053765,1.0,0.7911428913673848,0.6214223756642642
1297158777130486144,247.63936199783848,20.478897763250384,4.713680767552206,0.07509214,4.7962575,5.4971075,3.9799807,1.5171268,1.0486282,0.5994345,,,3767.926391281163,1.0,0.7838074811057606,0.6075637529982859
1304520900831636096,249.45423144994396,27.043686897705403,2.5610021758799606,0.020430095,5.9960995,7.267729,4.8732004,2.3945284,1.0191239,0.15886313,,,2808.0825516809196,1.0,0.6691145497157425,0.37624917781114525
1364612956500079616,257.9160769799313,45.3244085760135,2.5900875834232404,0.099205814,5.9046865,6.83933,4.9458823,1.8934479,4.5967727,0.7551003,,,3283.9682995486614,1.0,0.730182076010973,0.5031680818855967
1404761795386873344,240.52321018321211,52.915778092201,3.64260142888109,0.043578073,5.3574986,6.1821485,4.4651937,1.7169547,1.2029346,0.39430395,4376.665,48.4695,3493.901709991681,1.0,0.754354082423543,0.5509344404728301
1420972548150735744,263.0679671237433,55.173182955417175,33.41866248317232,0.13022357,4.792332,4.9414716,4.5462947,0.3951769,1.2821128,1.1654552,7271.061,1.8226,6906.029382487685,0.9640092103037299,0.9566609366693967,1.0
1421593566062037120,268.3829684310396,56.87299266128546,29.06031538624813,0.115494035,3.3842714,4.0853252,2.7005134,1.3848119,2.6932492,0.96704525,,,3975.4121095902183,1.0,0.8047172567733211,0.6468289717406873
1444749418381683072,204.2460460609796,24.61328440794636,5.912212843467735,0.08603706,4.8925366,5.9794307,3.8678575,2.1115732,1.2669989,0.7173417,,,3057.8365635123478,1.0,0.7023517533582678,0.4465337802659767
1451072022557616000,209.14256200431043,27.49186686744516,5.21125289291712,0.10106767,4.5035706,5.271707,3.6540303,1.6176767,1.0275618,0.66192806,4420.599,43.9521,3624.683507671343,1.0,0.7686887597251262,0.5786987630700771
1473208318361479296,199.76754929007495,35.12806281504115,15.867679074369851,0.029795114,5.951961,6.082951,5.6958303,0.38712072,0.94905657,0.19508365,7246.1636,2.2706,6949.5750954768855,0.9580000534667739,0.9532756878348702,1.0
1496458831762164480,206.5791439502265,38.50356300778026,8.725528103549316,0.032256283,5.7050385,6.167606,5.0670285,1.1005774,0.96833694,0.2270631,5009.898,9.971,4513.543323663474,1.0,0.8542397071859615,0.7371330093045346
1511173389717021312,212.07169275631188,49.45843223129938,4.688150580211087,0.07764953,4.4359074,5.5235324,3.4033844,2.120148,1.0977044,0.7387028,4944.8574,86.0147,3049.5988105018146,1.0,0.7012994630099418,0.4443548978468649
1511727333122255744,214.0403113385615,51.367626355117125,33.88557592210041,0.08202134,4.6919436,4.8008876,4.495706,0.3051815,0.8653726,0.64207935,7763.679,1.715,7429.091866958559,0.907230373333849,0.9242986165565145,1.0
1600250049363008640,226.570023309665,54.55637154358464,12.002043670843376,0.076694585,4.9840565,5.471613,4.340547,1.1310658,1.146354,0.65947676,5092.305,10.8472,4448.592061697614,1.0,0.8485855336397546,0.7269973287577983
1635100685313855488,250.22965832144843,64.58897328519254,4.553509837757976,0.10812134,4.465789,5.089863,3.7053092,1.3845537,2.034137,0.78295386,,,3975.840298728751,1.0,0.8047592699523162,0.6469071385639094
1665940268484708608,205.3751308760463,64.8223575898566,14.201624094089258,0.03735341,5.835414,5.8609734,5.766135,0.09483814,0.87592524,0.29777393,8758.5205,1.9313,9077.840003374506,0.8190975653569762,0.8722717766153161,1.0
1722385725122129408,222.59114289786373,82.51094591962678,22.903042301528583,0.049606178,5.457237,5.8047104,4.919572,0.8851385,0.9852765,0.372353,5514.8174,3.4343,5036.593167785429,1.0,0.8970111343226398,0.8125170956993257
1727877167227120128,262.7029354484284,86.9680905441255,20.7160171943262,0.08419035,5.7378635,5.8279786,5.541224,0.2867546,3.0084817,0.5948655,7719.7085,1.7401,7547.094070164847,0.8976929241813784,0.9187774340734568,1.0
1729093742484760320,259.2286975511291,89.03768852287028,3.663587109798199,0.054052833,5.416544,6.620896,4.3238096,2.2970862,0.8297903,0.4346541,,,2889.2336115323183,1.0,0.6802277383468556,0.4000983080735516
1735641639169396864,312.49641286766314,5.544584804813472,8.253657184182078,0.12610532,5.9529815,6.4291453,5.3117447,1.1174006,4.2065763,0.7577745,,,4477.459373940958,1.0,0.8511086304591516,0.7315254530265268
1825528467088509952,293.6454615267164,19.77342348886026,5.831666255229099,0.12417871,4.9533415,4.9251623,5.0237217,-0.09855938,1.157527,0.9506441,,,11548.647625678057,0.7572565905403759,0.8343042705745332,1.0
1828386961117254272,298.3655075114325,24.079775640554796,9.634208279736267,0.09020119,4.629588,4.5701876,4.601008,-0.03082037,0.76089567,0.73460746,,,10526.70919621779,0.7780705337933916,0.8472280439842568,1.0
1862193748217511040,305.96533457942184,32.19013516248013,12.23586374015582,0.12729411,3.9725595,4.6892715,3.181613,1.5076585,3.2430234,1.0371953,4715.2925,25.5174,3782.023491960192,1.0,0.7852641863195715,0.610323294048323
1906169987060497536,333.1993686113889,34.604369533872465,11.706624021256578,0.06342666,5.0159464,5.5884643,4.304452,1.2840123,1.0099463,0.49531105,4517.9814,13.3986,4150.229910863843,1.0,0.8215045403192729,0.677842214001238
1932278646577186688,340.36936127050086,40.22542709403135,2.5877389357967377,0.13266872,5.2101936,5.112084,5.304064,-0.19197989,1.2119081,0.9858855,18865.14,7.4006,13394.486952555517,0.7288357115489738,0.8164059976077518,1.0
1932490435704420352,340.02395983033324,40.670048622591295,2.8305231267993234,0.029612904,5.6304355,7.0020847,4.454482,2.5476027,1.0616078,0.21731423,,,2689.6098772399555,1.0,0.6522997991156892,0.3394364558892522
1934658092817644928,343.0091427996259,43.31252242122297,9.301247317327196,0.09982463,4.2724085,5.193921,3.3241735,1.8697476,1.1720704,0.77844363,,,3310.6342686344183,1.0,0.7333367649877034,0.5094734359923818
1942451431236802816,349.8743477179407,48.62555673931306,11.382849276383991,0.059971016,5.163304,5.677867,4.5006456,1.1772213,1.095268,0.5302623,4863.8027,11.1252,4353.913202338466,1.0,0.840193853735547,0.711875393955612
1954523003760107776,325.77685579674505,41.15491102654942,5.717644046722426,0.07043597,4.7196474,5.764926,3.6937478,2.0711782,1.0181382,0.564079,,,3097.267357292722,1.0,0.7073496987722822,0.4568438559168309
1962740066469924096,330.7359561367581,44.64971783282816,6.168526980983067,0.05273763,5.7125034,5.554928,5.567818,-0.012890339,0.96443725,0.38712707,12064.057,3.6565,10288.927757410464,0.783683080901651,0.8506872576510071,1.0
1963019544282480384,333.455634821105,45.44063009819226,12.899708075341715,0.04418583,5.5271115,5.518388,5.5049844,0.013403416,0.92549455,0.40007803,9800.325,2.1846,9961.065649923727,0.7920287061355458,0.8558111897480457,1.0
1995681125599758592,349.17709948419514,53.2124234941761,48.51966055563636,0.04633374,5.4463863,5.7207384,5.0170035,0.7037349,0.9526172,0.36050415,6050.104,1.3071,5588.959021092163,1.0,0.9376042535116655,0.8821845313883837
2013382713057701248,346.653458795134,59.41974860303823,2.268435364249436,0.088915765,4.791771,4.766773,4.7973332,-0.030560017,0.98591995,0.7916817,,,10523.16858966835,0.7781516348131864,0.847278106248131,1.0
2026113339752723456,292.6891453335255,27.96526791168112,8.189592285429914,0.078099154,5.103025,5.064779,5.1549907,-0.09021187,0.9169677,0.6322554,11185.8955,3.6571,11410.792316410178,0.7597986093588404,0.8358908341440587,1.0
2043823929421342848,284.73591160914657,32.68956324554115,4.965623359553961,0.23662172,3.2489738,3.4173548,3.1855104,0.23184443,3.874403,1.9260763,,,7924.468502758605,0.871968464529631,0.9037575926584532,1.0
2046273843184922368,290.6389968035482,33.51802307612962,8.67867333391026,0.020319602,5.8109136,6.3247437,5.1384525,1.1862912,0.8412003,0.16894418,4864.681,10.5341,4335.802639883231,1.0,0.8385678841061842,0.7089342213419079
2088224614133708544,303.13205317008345,51.46349616450087,9.378727837692551,0.01895605,5.739221,6.299339,5.0329022,1.2664366,0.90243447,0.15015914,4540.8647,11.6671,4182.371623137401,1.0,0.8245139130827716,0.6833564552363887
2093931938472201600,283.62614120001314,36.89862858866195,4.235186837675473,0.29513988,2.922179,4.5929546,2.2079637,2.384991,4.7713146,1.7733943,,,2815.818772353404,1.0,0.6701877403367089,0.3785684318963889
2104485016711846656,283.71739447350785,41.60271038538623,12.338054441768968,0.05876347,5.205865,5.699156,4.5237527,1.1754031,1.5787473,0.5814249,4912.6104,9.9993,4357.562852118114,1.0,0.840520701039584,0.7124661774784943
29407129975205888,47.84125888774369,13.04791591368295,8.480912117787593,0.028271725,5.8246174,6.3454666,5.1439447,1.2015219,0.95483637,0.16007793,4933.228,10.7883,4305.743011515052,1.0,0.8358540745498829,0.7040170810973254
36290072767519232,57.067886248816585,11.143196305561473,7.30711506934553,0.120535105,5.053788,4.9869013,5.1620884,-0.17518711,1.115258,0.7835042,,,13014.834652028805,0.7339707993048992,0.8196619357555277,1.0
48026706558487040,67.15467370962931,19.180273317307044,22.36535445562801,0.1721149,3.2804532,3.898934,2.6619565,1.2369773,2.4488063,0.99510616,4724.67,13.7975,4237.430174667624,1.0,0.8296156086709802,0.692674161063743
69060363996700544,51.07705522453495,24.72387555992421,14.990925378040536,0.098083995,5.1460037,5.75186,4.4090886,1.3427715,1.4363779,0.52374387,,,4046.421416320504,1.0,0.8116234449686985,0.6596405266745683
83740218616410624,42.133895791770826,18.283646586571003,7.301999018272555,0.09230331,5.4522367,6.0862174,4.6930823,1.3931351,1.5748116,0.37010667,,,3961.660542774503,1.0,0.8033655649099719,0.6443125943098984
93806419367307904,28.38294631835858,19.295477811463165,,,4.634965,4.62845,4.6626167,-0.034166813,,0.80107147,,,10572.456406528216,0.7770290690003764,0.8465849647168016,1.0
106200458033043584,32.800188021108085,25.936920636956103,6.393999063263928,0.052798253,5.5583553,6.271381,4.7300296,1.5413513,1.2971032,0.26557693,4599.7554,23.2797,3732.351223527542,1.0,0.7801069989675875,0.6005368560011459
146483849657244928,70.56126220749623,22.9568271367926,8.231040238855318,0.40488043,4.3216267,4.1778107,4.3447695,-0.16695881,2.7861123,2.635865,13968.528,5.668,12837.478100171644,0.7364787450013792,0.8212485296908699,1.0
157092247079651456,76.06074721104441,30.49450671603564,4.568974509470986,0.030506255,5.7911344,6.411752,5.030087,1.3816652,1.146167,0.1886569,4936.7095,22.8981,3980.637041899762,1.0,0.8052296090975638,0.6477820261427113
186270536902360448,74.0836946922179,36.16852123898096,1.0609122877928858,0.032473132,5.9573913,6.1719427,5.5693955,0.60254717,1.1858536,0.2091542,,,5957.587984053147,1.0,0.9625197977829272,0.9241560141654431
187282293759356032,77.57872495592275,37.302153638658666,1.1588241568847997,0.05362739,5.9262376,6.787358,4.800345,1.9870129,1.0916936,0.3050248,,,3182.880860816797,1.0,0.7179858552775998,0.4785777014651939
216718178536050176,56.07975605974174,32.28820323631351,3.0223525151861725,0.3827096,3.842228,3.8364768,3.7056997,0.13077712,1.3285693,1.9687979,,,8740.606891235964,0.8318577382871257,0.8799494328642729,1.0
